"time","carID","edgeID","laneID","pos","speed"
"25.00","car0","-E12","-E12_0","51.87","9.50"
"25.00","car6","-E7","-E7_0","27.30","5.41"
"25.00","car5","-E7","-E7_0","69.22","8.80"
"25.00","car2","-E7","-E7_0","115.19","11.14"
"25.00","car1","-E7","-E7_0","183.71","12.78"
"25.00","car8","E0","E0_1","131.86","12.48"
"25.00","car7","E0","E0_1","186.50","12.20"
"25.00","car3","E4","E4_0","3.41","3.14"
"25.00","car9","E7","E7_0","89.55","19.66"
"26.00","car4","-E12","-E12_0","22.77","9.32"
"26.00","car0","-E12","-E12_0","61.91","10.05"
"26.00","car6","-E7","-E7_0","33.16","5.86"
"26.00","car5","-E7","-E7_0","78.64","9.42"
"26.00","car2","-E7","-E7_0","126.94","11.75"
"26.00","car1","-E7","-E7_0","196.53","12.81"
"26.00","car8","E0","E0_1","144.62","12.76"
"26.00","car7","E0","E0_1","198.65","12.14"
"26.00","car3","E4","E4_0","7.27","3.86"
"26.00","car9","E7","E7_0","109.65","20.11"
"27.00","car4","-E12","-E12_0","32.57","9.80"
"27.00","car0","-E12","-E12_0","72.42","10.50"
"27.00","car6","-E7","-E7_0","39.59","6.44"
"27.00","car5","-E7","-E7_0","88.57","9.93"
"27.00","car2","-E7","-E7_0","139.39","12.44"
"27.00","car1","-E7","-E7_0","209.29","12.76"
"27.00","car8","E0","E0_1","157.35","12.73"
"27.00","car7","E0","E0_1","210.70","12.05"
"27.00","car3","E4","E4_0","11.65","4.38"
"27.00","car9","E7","E7_0","130.38","20.73"
"28.00","car4","-E12","-E12_0","43.04","10.47"
"28.00","car0","-E12","-E12_0","83.66","11.24"
"28.00","car6","-E7","-E7_0","46.45","6.86"
"28.00","car5","-E7","-E7_0","98.97","10.40"
"28.00","car2","-E7","-E7_0","152.50","13.11"
"28.00","car1","-E7","-E7_0","222.03","12.74"
"28.00","car8","E0","E0_1","170.24","12.90"
"28.00","car7","E0","E0_1","223.00","12.29"
"28.00","car3","E4","E4_0","16.78","5.13"
"28.00","car9","E7","E7_0","151.88","21.49"
"29.00","car4","-E12","-E12_0","54.05","11.01"
"29.00","car0","-E12","-E12_0","95.53","11.87"
"29.00","car6","-E7","-E7_0","53.97","7.52"
"29.00","car5","-E7","-E7_0","109.82","10.85"
"29.00","car2","-E7","-E7_0","166.17","13.68"
"29.00","car1","-E7","-E7_1","234.74","12.72"
"29.00","car8","E0","E0_1","183.26","13.02"
"29.00","car7","E0","E0_1","234.95","11.95"
"29.00","car3","E4","E4_0","22.35","5.57"
"29.00","car9","E7","E7_0","174.01","22.13"
"30.00","car4","-E12","-E12_0","65.55","11.51"
"30.00","car0","-E12","-E12_0","108.18","12.65"
"30.00","car6","-E7","-E7_0","62.06","8.09"
"30.00","car5","-E7","-E7_0","121.14","11.32"
"30.00","car2","-E7","-E7_0","179.89","13.71"
"30.00","car1","-E7","-E7_1","247.72","12.98"
"30.00","car8","E0","E0_1","196.12","12.86"
"30.00","car7","E0","E0_2","247.05","12.10"
"30.00","car3","E4","E4_0","28.70","6.35"
"30.00","car9","E7","E7_0","196.62","22.61"
"31.00","car4","-E12","-E12_0","77.71","12.16"
"31.00","car0","-E12","-E12_0","121.38","13.20"
"31.00","car6","-E7","-E7_0","70.67","8.61"
"31.00","car5","-E7","-E7_0","132.48","11.34"
"31.00","car2","-E7","-E7_0","193.72","13.83"
"31.00","car1","-E7","-E7_1","260.40","12.68"
"31.00","car8","E0","E0_1","209.01","12.89"
"31.00","car7","E0","E0_2","259.10","12.06"
"31.00","car3","E4","E4_0","35.71","7.01"
"31.00","car9","E7","E7_0","220.02","23.40"
"32.00","car4","-E12","-E12_0","90.48","12.76"
"32.00","car0","-E12","-E12_0","135.07","13.69"
"32.00","car6","-E7","-E7_0","79.80","9.13"
"32.00","car5","-E7","-E7_0","143.78","11.30"
"32.00","car2","-E7","-E7_1","207.52","13.80"
"32.00","car1","-E7","-E7_1","273.38","12.98"
"32.00","car8","E0","E0_2","221.65","12.64"
"32.00","car7","E0","E0_2","271.22","12.11"
"32.00","car3","E4","E4_0","43.44","7.73"
"32.00","car9","E7","E7_0","244.04","24.01"
"33.00","car4","-E12","-E12_0","103.68","13.20"
"33.00","car0","-E12","-E12_0","149.18","14.10"
"33.00","car6","-E7","-E7_0","89.36","9.56"
"33.00","car5","-E7","-E7_0","155.31","11.52"
"33.00","car2","-E7","-E7_1","221.30","13.79"
"33.00","car1","-E7","-E7_1","286.26","12.89"
"33.00","car8","E0","E0_2","234.46","12.81"
"33.00","car7","E0","E0_2","283.25","12.04"
"33.00","car3","E4","E4_0","51.95","8.52"
"33.00","car9","E7","E7_0","268.66","24.62"
"34.00","car4","-E12","-E12_0","117.51","13.83"
"34.00","car0","-E12","-E12_0","163.59","14.41"
"34.00","car6","-E7","-E7_0","99.48","10.13"
"34.00","car5","-E7","-E7_0","166.68","11.38"
"34.00","car2","-E7","-E7_1","235.12","13.82"
"34.00","car1","-E7","-E7_1","299.28","13.02"
"34.00","car8","E0","E0_2","247.44","12.98"
"34.00","car7","E0","E0_2","295.43","12.18"
"34.00","car3","E4","E4_0","61.11","9.16"
"34.00","car9","E7","E7_0","293.85","25.19"
"35.00","car4","-E12","-E12_0","131.67","14.16"
"35.00","car0","-E12","-E12_0","178.12","14.53"
"35.00","car1","-E4","-E4_2","12.01","12.72"
"35.00","car6","-E7","-E7_0","110.20","10.72"
"35.00","car5","-E7","-E7_0","178.06","11.38"
"35.00","car2","-E7","-E7_1","249.11","13.99"
"35.00","car8","E0","E0_2","260.46","13.02"
"35.00","car7","E0","E0_2","307.43","11.99"
"35.00","car3","E4","E4_0","70.74","9.62"
"36.00","car4","-E12","-E12_0","145.62","13.95"
"36.00","car0","-E12","-E12_0","192.66","14.54"
"36.00","car1","-E4","-E4_2","24.86","12.85"
"36.00","car6","-E7","-E7_0","121.40","11.20"
"36.00","car5","-E7","-E7_0","189.39","11.33"
"36.00","car2","-E7","-E7_1","263.04","13.93"
"36.00","car8","E0","E0_2","273.10","12.64"
"36.00","car7","E0","E0_2","319.61","12.19"
"36.00","car3","E4","E4_0","80.80","10.06"
"37.00","car4","-E12","-E12_0","159.74","14.11"
"37.00","car0","-E12","-E12_0","207.26","14.60"
"37.00","car1","-E4","-E4_2","37.65","12.79"
"37.00","car6","-E7","-E7_0","133.13","11.72"
"37.00","car5","-E7","-E7_0","200.58","11.19"
"37.00","car2","-E7","-E7_1","277.01","13.96"
"37.00","car8","E0","E0_2","286.03","12.93"
"37.00","car7","E0","E0_2","331.69","12.08"
"37.00","car3","E4","E4_0","91.63","10.83"
"38.00","car4","-E12","-E12_0","173.87","14.13"
"38.00","car0","-E12","-E12_0","221.62","14.35"
"38.00","car1","-E4","-E4_2","50.36","12.70"
"38.00","car6","-E7","-E7_0","145.35","12.22"
"38.00","car5","-E7","-E7_0","212.07","11.49"
